Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,-57.44892264,96.55449005,-42.56722928,-0.49787745,-0.05343925,0.5513167,,
0,-58.09074945,96.21194942,-41.58344429,-0.492071995,-0.062875866,0.554947861,,
0,-58.72050262,95.854732,-40.59703474,-0.486148775,-0.072291606,0.558440381,,
0,-59.33802853,95.48292402,-39.6082445,-0.480109249,-0.081684148,0.561793397,,
0,-59.94317531,95.09661649,-38.61731685,-0.473954908,-0.091051176,0.565006084,,
0,-60.53579328,94.6959049,-37.62449465,-0.467687271,-0.100390377,0.568077648,,
0,-61.11573547,94.28088863,-36.63002093,-0.461307882,-0.10969945,0.571007332,,
0,-61.68285883,93.85166982,-35.63413988,-0.454818317,-0.118976097,0.573794413,,
0,-62.2370243,93.4083532,-34.63709692,-0.448220175,-0.128218029,0.576438204,,
0,-62.77809675,92.95104631,-33.63913846,-0.441515085,-0.137422968,0.578938053,,
0,-63.30594393,92.4798604,-32.64051087,-0.4347047,-0.146588643,0.581293342,,
0,-63.82043621,91.99491082,-31.64145997,-0.4277907,-0.155712792,0.583503492,,
0,-64.32144631,91.49631718,-30.64223086,-0.420774792,-0.164793165,0.585567956,,
0,-64.8088502,90.9842026,-29.64306851,-0.413658705,-0.173827521,0.587486226,,
0,-65.28252752,90.45869314,-28.64421828,-0.406444196,-0.182813633,0.589257829,,
0,-65.74236213,89.91991739,-27.64592621,-0.399133044,-0.191749284,0.590882327,,
0,-66.18824163,89.36800678,-26.64843866,-0.391727052,-0.200632269,0.592359321,,
0,-66.62005712,88.80309602,-25.65200171,-0.384228048,-0.209460397,0.593688445,,
0,-67.03770244,88.22532363,-24.65686061,-0.376637881,-0.21823149,0.594869372,,
0,-67.44107448,87.63483183,-23.66325976,-0.368958425,-0.226943386,0.595901811,,
0,-67.8300733,87.0317662,-22.67144291,-0.361191573,-0.235593934,0.596785507,,
0,-68.20460292,86.41627511,-21.68165374,-0.353339241,-0.244181002,0.597520243,,
0,-68.56457134,85.78850949,-20.69413589,-0.345403367,-0.25270247,0.598105837,,
0,-68.90989063,85.14862288,-19.70913288,-0.337385908,-0.261156236,0.598542145,,
0,-69.24047631,84.49677189,-18.72688752,-0.329288842,-0.269540217,0.598829059,,
0,-69.55624724,83.83311642,-17.74764159,-0.321114167,-0.277852342,0.59896651,,
0,-69.85712541,83.15781975,-16.77163567,-0.3128639,-0.286090563,0.598954462,,
0,-70.14303637,82.47104819,-15.79910939,-0.304540075,-0.294252846,0.59879292,,
0,-70.41390945,81.77297069,-14.83030169,-0.296144746,-0.302337179,0.598481924,,
0,-70.66967818,81.06375859,-13.865451,-0.287679983,-0.310341566,0.59802155,,
0,-70.91027999,80.34358569,-12.90479505,-0.279147877,-0.318264035,0.597411912,,
0,-71.13565613,79.6126285,-11.94857056,-0.27055053,-0.32610263,0.59665316,,
0,-71.34575127,78.87106644,-10.99701285,-0.261890065,-0.333855418,0.595745483,,
0,-71.54051355,78.11908189,-10.0503558,-0.253168617,-0.341520487,0.594689104,,
0,-71.7198947,77.35685995,-9.108831891,-0.244388339,-0.349095945,0.593484284,,
0,-71.88385041,76.58458809,-8.172672504,-0.235551395,-0.356579925,0.59213132,,
0,-72.03234038,75.80245602,-7.242107944,-0.226659967,-0.36397058,0.590630547,,
0,-72.16532841,75.01065561,-6.317367391,-0.217716247,-0.371266087,0.588982335,,
0,-72.28278207,74.20938114,-5.39867858,-0.208722443,-0.378464647,0.58718709,,
0,-72.38467264,73.39882936,-4.486267588,-0.199680773,-0.385564484,0.585245256,,
0,-72.4709749,72.57919961,-3.580358676,-0.190593466,-0.392563846,0.583157313,,
0,-72.54166743,71.75069355,-2.681174405,-0.181462767,-0.399461008,0.580923775,,
0,-72.59673268,70.91351497,-1.788935724,-0.172290925,-0.406254268,0.578545194,,
0,-72.63615717,70.06786958,-0.903862099,-0.163080206,-0.412941951,0.576022156,,
0,-72.65993143,69.21396503,-0.026171378,-0.153832879,-0.419522406,0.573355285,,
0,-72.66804989,68.35201094,0.843920362,-0.144551228,-0.425994011,0.570545239,,
0,-72.66051069,67.48221909,1.706199071,-0.135237542,-0.432355169,0.567592711,,
0,-72.63731565,66.60480333,2.560452785,-0.125894118,-0.438604312,0.56449843,,
0,-72.59847035,65.71997953,3.406471641,-0.116523261,-0.444739898,0.561263159,,
0,-72.54398427,64.82796529,4.244047741,-0.107127283,-0.450760413,0.557887697,,
0,-72.47387087,63.9289799,5.072975148,-0.097708503,-0.456664374,0.554372877,,
0,-72.38814764,63.02324418,5.893049906,-0.088269243,-0.462450323,0.550719566,,
0,-72.28683589,62.11098063,6.704070228,-0.078811832,-0.468116833,0.546928666,,
0,-72.16996072,61.19241341,7.505836638,-0.069338604,-0.473662508,0.543001112,,
0,-72.0375509,60.26776839,8.298152085,-0.059851896,-0.479085978,0.538937874,,
0,-71.88963897,59.337273,9.080821921,-0.050354047,-0.484385907,0.534739954,,
0,-71.72626131,58.40115612,9.853653863,-0.040847401,-0.489560987,0.530408388,,
0,-71.54745821,57.45964787,10.61645794,-0.031334304,-0.494609942,0.525944246,,
0,-71.35327386,56.51297964,11.36904657,-0.021817101,-0.499531527,0.521348628,,
0,-71.14375628,55.56138403,12.11123465,-0.012298142,-0.504324527,0.516622669,,
0,-70.9189572,54.60509493,12.8428397,-0.002779773,-0.508987762,0.511767535,,
0,-70.67893201,53.64434749,13.56368197,0.006735656,-0.51352008,0.506784424,,
0,-70.42373981,52.67937801,14.2735844,0.016245798,-0.517920364,0.501674566,,
0,-70.15344344,51.71042382,14.97237263,0.025748307,-0.522187528,0.496439221,,
0,-69.86810951,50.73772317,15.65987499,0.035240839,-0.526320521,0.491079682,,
0,-69.56780846,49.76151515,16.33592248,0.044721052,-0.530318323,0.485597272,,
0,-69.25261441,48.78203969,17.00034892,0.054186607,-0.534179949,0.479993342,,
0,-68.92260512,47.79953755,17.65299105,0.063635169,-0.537904445,0.474269276,,
0,-68.57786194,46.81425034,18.29368856,0.073064407,-0.541490894,0.468426487,,
0,-68.21846979,45.82642038,18.92228416,0.082471995,-0.544938411,0.462466415,,
0,-67.8445172,44.83629062,19.53862353,0.091855613,-0.548246146,0.456390533,,
0,-67.45609637,43.84410453,20.14255533,0.101212945,-0.551413283,0.450200339,,
0,-67.05330308,42.85010601,20.73393121,0.110541682,-0.554439042,0.44389736,,
0,-66.63623671,41.85453942,21.31260592,0.119839524,-0.557322676,0.437483152,,
0,-66.20500011,40.8576495,21.87843735,0.129104177,-0.560063475,0.430959298,,
0,-65.7596996,39.85968138,22.43128661,0.138333354,-0.562660762,0.424327408,,
0,-65.3004449,38.86088049,22.97101807,0.147524781,-0.565113898,0.417589117,,
0,-64.82734918,37.86149247,23.49749931,0.156676187,-0.567422277,0.41074609,,
0,-64.34052906,36.86176308,24.01060117,0.165785317,-0.569585331,0.403800013,,
0,-63.84010458,35.86193808,24.51019773,0.174849924,-0.571602526,0.396752603,,
0,-63.32619916,34.86226329,24.9961664,0.183867769,-0.573473365,0.389605596,,
0,-62.79893953,33.86298446,25.46838794,0.19283663,-0.575197388,0.382360757,,
0,-62.25845566,32.86434732,25.92674658,0.201754294,-0.576774168,0.375019874,,
0,-61.70488076,31.86659743,26.37112996,0.21061856,-0.578203319,0.367584759,,
0,-61.13835127,30.86998017,26.80142921,0.219427242,-0.579484487,0.360057244,,
0,-60.55900685,29.87474059,27.21753887,0.228178167,-0.580617356,0.352439189,,
0,-59.96699032,28.88112339,27.61935698,0.236869175,-0.581601649,0.344732474,,
0,-59.36244769,27.88937283,28.00678507,0.245498124,-0.582437122,0.336938998,,
0,-58.74552802,26.89973273,28.37972825,0.254062884,-0.583123571,0.329060687,,
0,-58.11638338,25.91244643,28.73809522,0.262561342,-0.583660825,0.321099483,,
0,-57.47516887,24.92775668,29.0817983,0.270991402,-0.584048753,0.313057352,,
0,-56.82204253,23.94590563,29.41075343,0.279350984,-0.584287261,0.304936277,,
0,-56.15716536,22.96713468,29.72488018,0.287638026,-0.584376288,0.296738263,,
0,-55.48070129,21.99168447,30.02410175,0.295850483,-0.584315815,0.288465332,,
0,-54.79281712,21.01979479,30.30834499,0.303986331,-0.584105857,0.280119526,,
0,-54.09368246,20.05170456,30.57754048,0.31204356,-0.583746465,0.271702905,,
0,-53.38346967,19.0876518,30.83162252,0.320020185,-0.583237729,0.263217544,,
0,-52.66235381,18.12787353,31.07052915,0.327914237,-0.582579775,0.254665539,,
0,-51.93051265,17.17260573,31.29420216,0.335723768,-0.581772766,0.246048998,,
0,-51.1881266,16.22208325,31.5025871,0.343446853,-0.580816902,0.237370049,,
0,-50.4353787,15.27653974,31.69563325,0.351081586,-0.579712418,0.228630833,,
0,-49.67245455,14.33620765,31.87329369,0.358626083,-0.578459589,0.219833506,,
0,-48.89954224,13.4013181,32.0355253,0.366078484,-0.577058722,0.210980239,,
0,-48.11683233,12.47210092,32.18228875,0.373436949,-0.575510166,0.202073217,,
0,-47.32451778,11.54878452,32.31354856,0.380699665,-0.573814302,0.193114637,,
0,-46.5227939,10.63159589,32.4292731,0.387864839,-0.571971549,0.18410671,,
0,-45.71185835,9.72076047,32.52943453,0.394930703,-0.569982362,0.175051659,,
0,-44.89191105,8.81650214,32.61400884,0.401895515,-0.567847233,0.165951718,,
0,-44.06315417,7.919043142,32.68297589,0.408757556,-0.565566689,0.156809133,,
0,-43.22579205,7.028604042,32.73631937,0.415515134,-0.563141293,0.147626159,,
0,-42.38003112,6.145403684,32.77402682,0.422166582,-0.560571645,0.138405063,,
0,-41.52607989,5.269659136,32.79608968,0.428710258,-0.557858378,0.129148119,,
0,-40.66414889,4.40158563,32.80250323,0.43514455,-0.555002163,0.119857613,,
0,-39.79445061,3.541396499,32.79326661,0.441467869,-0.552003704,0.110535836,,
0,-38.91719946,2.689303123,32.76838283,0.447678655,-0.548863743,0.101185088,,
0,-38.03261175,1.845514876,32.72785873,0.453775377,-0.545583054,0.091807677,,
0,-37.14090556,1.010239084,32.67170503,0.459756531,-0.542162448,0.082405918,,
0,-36.24230074,0.183680981,32.59993629,0.46562064,-0.538602769,0.072982128,,
0,-35.33701883,-0.633956345,32.51257096,0.47136626,-0.534904895,0.063538635,,
0,-34.42528301,-1.442472003,32.40963131,0.476991972,-0.53106974,0.054077769,,
0,-33.50731806,-2.241667354,32.29114347,0.482496389,-0.527098251,0.044601862,,
0,-32.5833503,-3.031346069,32.15713739,0.487878152,-0.522991407,0.035113255,,
0,-31.65360753,-3.81131417,32.00764686,0.493135935,-0.518750223,0.025614288,,
0,-30.71831898,-4.581380076,31.84270947,0.49826844,-0.514375746,0.016107306,,
0,-29.77771524,-5.341354643,31.66236663,0.503274402,-0.509869055,0.006594653,,
0,-28.83202821,-6.091051214,31.46666357,0.508152585,-0.505231263,-0.002921322,,
0,-27.88149103,-6.830285662,31.2556493,0.512901787,-0.500463515,-0.012438272,,
0,-26.92633806,-7.558876446,31.02937661,0.517520836,-0.495566987,-0.021953848,,
0,-25.96680477,-8.276644654,30.78790205,0.522008592,-0.490542889,-0.031465703,,
0,-25.00312775,-8.983414052,30.53128591,0.526363948,-0.48539246,-0.040971489,,
0,-24.03554457,-9.679011116,30.25959223,0.530585831,-0.480116971,-0.05046886,,
0,-23.0642938,-10.36326508,29.97288877,0.5346732,-0.474717726,-0.059955474,,
0,-22.08961489,-11.03600796,29.67124698,0.538625045,-0.469196056,-0.069428988,,
0,-21.11174814,-11.69707463,29.35474202,0.542440392,-0.463553325,-0.078887067,,
0,-20.13093463,-12.34630284,29.0234527,0.5461183,-0.457790924,-0.088327375,,
0,-19.14741616,-12.98353324,28.67746148,0.549657862,-0.451910278,-0.097747584,,
0,-18.16143523,-13.60860948,28.31685446,0.553058205,-0.445912836,-0.107145369,,
0,-17.17323493,-14.2213782,27.94172132,0.556318491,-0.439800079,-0.116518411,,
0,-16.18305889,-14.82168905,27.55215534,0.559437914,-0.433573517,-0.125864397,,
0,-15.19115122,-15.40939477,27.14825336,0.562415707,-0.427234685,-0.135181022,,
0,-14.19775648,-15.98435121,26.73011576,0.565251135,-0.420785149,-0.144465985,,
0,-13.20311956,-16.54641737,26.29784644,0.567943497,-0.4142265,-0.153716997,,
0,-12.2074857,-17.09545542,25.85155277,0.570492131,-0.407560357,-0.162931774,,
0,-11.21110036,-17.63133075,25.39134558,0.572896408,-0.400788365,-0.172108043,,
0,-10.21420918,-18.15391201,24.91733915,0.575155735,-0.393912195,-0.18124354,,
0,-9.217057954,-18.66307111,24.42965115,0.577269555,-0.386933546,-0.190336009,,
0,-8.219892504,-19.15868328,23.92840263,0.579237346,-0.379854138,-0.199383208,,
0,-7.222958673,-19.64062709,23.41371798,0.581058624,-0.37267572,-0.208382904,,
0,-6.22650224,-20.10878449,22.88572493,0.58273294,-0.365400063,-0.217332877,,
0,-5.230768869,-20.56304081,22.34455446,0.58425988,-0.358028962,-0.226230917,,
0,-4.236004047,-21.00328485,21.79034083,0.585639068,-0.350564238,-0.23507483,,
0,-3.242453022,-21.42940883,21.22322149,0.586870165,-0.343007731,-0.243862434,,
0,-2.250360741,-21.84130847,20.64333708,0.587952867,-0.335361308,-0.252591559,,
0,-1.259971788,-22.23888301,20.05083143,0.588886907,-0.327626855,-0.261260051,,
0,-0.271530326,-22.62203519,19.44585142,0.589672055,-0.319806282,-0.269865773,,
0,0.714719962,-22.99067133,18.82854706,0.590308117,-0.311901517,-0.2784066,,
0,1.698535934,-23.34470135,18.19907139,0.590794938,-0.303914513,-0.286880425,,
0,2.679675048,-23.68403874,17.55758042,0.591132397,-0.29584724,-0.295285157,,
0,3.657895421,-24.00860063,16.90423316,0.591320411,-0.28770169,-0.303618721,,
0,4.632955891,-24.31830781,16.23919154,0.591358935,-0.279479872,-0.311879063,,
0,5.60461608,-24.61308472,15.56262036,0.591247959,-0.271183816,-0.320064143,,
0,6.572636448,-24.89285947,14.87468727,0.59098751,-0.262815569,-0.328171941,,
0,7.536778353,-25.15756389,14.17556274,0.590577655,-0.254377197,-0.336200457,,
0,8.49680411,-25.40713353,13.46541999,0.590018493,-0.245870782,-0.344147711,,
0,9.452477051,-25.64150767,12.74443496,0.589310163,-0.237298423,-0.35201174,,
0,10.40356158,-25.86062933,12.01278624,0.588452841,-0.228662236,-0.359790605,,
0,11.34982323,-26.06444531,11.2706551,0.587446738,-0.219964352,-0.367482386,,
0,12.29102873,-26.25290618,10.51822535,0.586292103,-0.211206919,-0.375085185,,
0,13.22694606,-26.42596629,9.75568337,0.584989222,-0.202392096,-0.382597125,,
0,14.1573445,-26.5835838,8.983218029,0.583538415,-0.19352206,-0.390016354,,
0,15.08199469,-26.72572067,8.201020639,0.581940041,-0.184599,-0.397341041,,
0,16.0006687,-26.85234268,7.409284916,0.580194495,-0.175625118,-0.404569377,,
0,16.91314005,-26.96341947,6.608206928,0.578302208,-0.166602628,-0.411699581,,
0,17.81918383,-27.05892446,5.79798505,0.576263648,-0.157533757,-0.418729891,,
0,18.71857667,-27.13883497,4.97881991,0.574079316,-0.148420743,-0.425658573,,
0,19.61109687,-27.20313211,4.150914346,0.571749754,-0.139265836,-0.432483918,,
0,20.49652443,-27.2518009,3.314473354,0.569275536,-0.130071294,-0.439204242,,
0,21.37464108,-27.28483016,2.469704031,0.566657272,-0.120839387,-0.445817885,,
0,22.24523037,-27.30221261,1.616815533,0.56389561,-0.111572393,-0.452323216,,
0,23.1080777,-27.30394482,0.756019015,0.56099123,-0.1022726,-0.458718631,,
0,23.96297038,-27.29002722,-0.112472414,0.557944851,-0.092942301,-0.46500255,,
0,24.8096977,-27.26046409,-0.988443747,0.554757223,-0.0835838,-0.471173423,,
0,25.64805093,-27.21526358,-1.871678131,0.551429134,-0.074199407,-0.477229727,,
0,26.47782343,-27.15443771,-2.76195692,0.547961405,-0.064791437,-0.483169968,,
0,27.29881069,-27.07800232,-3.659059733,0.544354892,-0.055362212,-0.48899268,,
0,28.11081034,-26.98597715,-4.562764502,0.540610486,-0.045914059,-0.494696427,,
0,28.91362224,-26.87838575,-5.472847533,0.53672911,-0.03644931,-0.5002798,,
0,29.70704852,-26.75525552,-6.389083557,0.532711722,-0.0269703,-0.505741422,,
0,30.49089361,-26.6166177,-7.311245787,0.528559315,-0.01747937,-0.511079945,,
0,31.26496434,-26.46250734,-8.239105974,0.524272913,-0.00797886,-0.516294053,,
0,32.0290699,-26.29296334,-9.172434462,0.519853574,0.001528883,-0.521382457,,
0,32.783022,-26.10802837,-10.11100025,0.515302388,0.011041515,-0.526343903,,
0,33.5266348,-25.90774892,-11.05457103,0.51062048,0.020556686,-0.531177166,,
0,34.25972504,-25.69217527,-12.00291329,0.505809004,0.03007205,-0.535881053,,
0,34.98211205,-25.46136145,-12.9557923,0.500869148,0.039585257,-0.540454405,,
0,35.6936178,-25.21536527,-13.91297225,0.495802131,0.04909396,-0.544896091,,
0,36.39406695,-24.95424828,-14.87421624,0.490609204,0.058595813,-0.549205017,,
0,37.08328688,-24.67807576,-15.83928639,0.485291649,0.068088469,-0.553380118,,
0,37.76110776,-24.38691671,-16.80794385,0.479850777,0.077569588,-0.557420365,,
0,38.42736254,-24.08084382,-17.7799489,0.474287932,0.087036828,-0.56132476,,
0,39.08188705,-23.75993346,-18.75506101,0.468604486,0.096487854,-0.56509234,,
0,39.72452,-23.42426567,-19.73303885,0.462801843,0.105920333,-0.568722176,,
0,40.35510306,-23.07392412,-20.71364041,0.456881433,0.115331937,-0.57221337,,
0,40.97348083,-22.70899612,-21.69662301,0.450844719,0.124720344,-0.575565063,,
0,41.57950096,-22.32957254,-22.68174341,0.44469319,0.134083236,-0.578776426,,
0,42.17301412,-21.93574787,-23.66875782,0.438428364,0.143418303,-0.581846667,,
0,42.7538741,-21.52762013,-24.65742198,0.432051788,0.152723241,-0.584775029,,
0,43.32193779,-21.10529087,-25.64749125,0.425565034,0.161995754,-0.587560789,,
0,43.87706522,-20.66886514,-26.63872063,0.418969705,0.171233554,-0.590203259,,
0,44.41911965,-20.21845149,-27.63086481,0.412267427,0.18043436,-0.592701787,,
0,44.94796755,-19.7541619,-28.62367829,0.405459854,0.189595902,-0.595055756,,
0,45.46347863,-19.27611178,-29.61691538,0.398548667,0.198715919,-0.597264586,,
0,45.96552592,-18.78441994,-30.61033031,0.391535571,0.20779216,-0.599327732,,
0,46.45398575,-18.27920853,-31.60367723,0.384422297,0.216822386,-0.601244683,,
0,46.92873783,-17.76060308,-32.59671035,0.377210601,0.225804367,-0.603014968,,
0,47.38966521,-17.2287324,-33.58918392,0.369902261,0.234735887,-0.604638148,,
0,47.83665439,-16.68372856,-34.58085236,0.362499082,0.243614743,-0.606113824,,
0,48.26959529,-16.12572689,-35.57147025,0.35500289,0.252438741,-0.607441631,,
0,48.6883813,-15.55486592,-36.56079247,0.347415536,0.261205706,-0.608621242,,
0,49.0929093,-14.97128737,-37.5485742,0.339738891,0.269913473,-0.609652364,,
0,49.4830797,-14.37513606,-38.53457099,0.331974851,0.278559893,-0.610534745,,
0,49.85879643,-13.76655994,-39.51853885,0.324125331,0.287142833,-0.611268164,,
0,50.21996702,-13.14571003,-40.50023429,0.316192269,0.295660174,-0.611852443,,
0,50.56650255,-12.51274036,-41.47941436,0.308177622,0.304109814,-0.612287436,,
0,50.89831774,-11.86780796,-42.45583675,0.300083367,0.312489668,-0.612573035,,
0,51.21533092,-11.21107281,-43.42925983,0.291911503,0.320797667,-0.612709171,,
0,51.5174641,-10.54269779,-44.3994427,0.283664046,0.329031762,-0.612695809,,
0,51.80464294,-9.862848684,-45.36614526,0.275343032,0.337189921,-0.612532952,,
0,52.0767968,-9.171694074,-46.32912828,0.266950513,0.345270128,-0.612220641,,
0,52.33385873,-8.469405348,-47.28815344,0.258488561,0.353270392,-0.611758953,,
0,52.57576553,-7.756156636,-48.24298339,0.249959264,0.361188737,-0.611148,,
0,52.80245771,-7.032124774,-49.19338183,0.241364726,0.369023208,-0.610387935,,
0,53.01387957,-6.297489256,-50.13911355,0.23270707,0.376771873,-0.609478943,,
0,53.20997914,-5.552432197,-51.07994448,0.223988431,0.384432819,-0.60842125,,
0,53.39070827,-4.797138277,-52.01564177,0.21521096,0.392004156,-0.607215116,,
0,53.55602255,-4.031794708,-52.94597383,0.206376825,0.399484013,-0.605860838,,
0,53.70588143,-3.256591177,-53.8707104,0.197488204,0.406870547,-0.604358751,,
0,53.84024814,-2.471719805,-54.7896226,0.188547292,0.414161933,-0.602709225,,
0,53.95908974,-1.677375099,-55.70248299,0.179556294,0.421356373,-0.600912667,,
0,54.06237712,-0.873753904,-56.60906561,0.17051743,0.428452089,-0.598969519,,
0,54.150085,-0.06105535,-57.50914606,0.16143293,0.435447332,-0.596880262,,
0,54.22219197,0.760519188,-58.40250154,0.152305036,0.442340375,-0.59464541,,
0,54.27868044,1.590766149,-59.28891091,0.143136,0.449129516,-0.592265515,,
0,54.31953669,2.429479831,-60.16815476,0.133928085,0.455813079,-0.589741164,,
0,54.34475085,3.276452444,-61.04001541,0.124683563,0.462389417,-0.587072979,,
0,54.35431691,4.131474157,-61.90427704,0.115404715,0.468856904,-0.584261619,,
0,54.34823273,4.994333158,-62.76072569,0.106093833,0.475213945,-0.581307777,,
0,54.32650002,5.864815698,-63.60914932,0.096753212,0.481458971,-0.578212182,,
0,54.28912435,6.742706148,-64.44933789,0.087385158,0.48759044,-0.574975598,,
0,54.23611517,7.62778705,-65.28108337,0.077991982,0.49360684,-0.571598822,,
